2.406704085117443437e-02 1.244303532491020381e-01 8.805153838701833546e-01
2.320619834783155949e-02 1.174424512872887238e-01 7.891411291470926681e-01
2.122898341516787565e-02 1.365093404173714497e-01 5.468628000634928599e-01
2.097883367323180592e-02 1.021010995030889046e-01 7.277372574389414650e-01
2.300015979621048215e-02 1.206507651486057181e-01 4.714083342081202832e-01
2.400852811202166398e-02 1.126903689092772082e-01 6.199748153685296082e-01
2.198687387874458804e-02 1.326458589316089343e-01 8.391468451965961028e-01
2.129731510492820223e-02 1.157439707909660859e-01 5.635843568173030116e-01
2.320188711874943480e-02 1.373880767487472565e-01 7.678431214006805616e-01
2.246354878925556353e-02 1.060707357007850821e-01 8.863348098895033056e-01
2.035290028668665721e-02 1.261537758542413956e-01 6.679972756740788498e-01
2.047455108347128946e-02 1.010822926305223191e-01 8.754532840647368808e-01
2.250161177401898208e-02 1.227214334997172446e-01 6.548756806659657981e-01
2.339630961699453587e-02 1.127537728338512818e-01 5.501337608491599918e-01
2.148475144667970349e-02 1.335304429230930734e-01 7.829617137099978974e-01
2.187262666159008051e-02 1.153136677438086899e-01 5.734640175726549716e-01
2.392332104380372540e-02 1.341907146173996757e-01 8.015198922783175473e-01
2.288144506573001197e-02 1.059543128999600459e-01 7.063247256463763835e-01
2.088905339289774676e-02 1.258345399703123535e-01 4.869857346574664736e-01
2.127210194578621136e-02 1.122495783121228441e-01 7.638611864839833787e-01
2.317709527099745884e-02 1.302784670134282397e-01 5.404632006994509741e-01
2.406571567000270750e-02 1.008776515785175382e-01 6.317578690236229644e-01
2.218252132211197616e-02 1.202367940956658027e-01 8.543460474987398801e-01
2.163212764404750035e-02 1.088448952561770489e-01 4.702399346962117255e-01
2.370339699447130549e-02 1.286694919615082033e-01 6.779167639158486525e-01
2.275927200535015488e-02 1.180826276222441268e-01 7.854680353175297336e-01
2.075240676547872656e-02 1.375425280682289753e-01 5.642238281924807364e-01
2.088118325464356773e-02 1.203005858861069255e-01 5.394875059809067785e-01
2.270176743431395402e-02 1.382155227380220952e-01 7.447034246712093131e-01
2.359119502200673554e-02 1.087235789194001684e-01 8.826222018098353050e-01
2.156912676397032547e-02 1.286254374128872058e-01 6.435793044515681904e-01
2.225543925021639113e-02 1.031332496173538171e-01 6.783199924813455572e-01
2.404093146739517614e-02 1.218113636751917972e-01 4.854923486284606349e-01
2.332034837915359163e-02 1.140941585364103200e-01 5.841622164472721757e-01
2.122262079344311089e-02 1.338405215450680363e-01 8.119045751910218822e-01
2.087774231362312174e-02 1.064115658561474859e-01 6.846823121601266493e-01
2.308842819310366612e-02 1.261308940439690163e-01 8.929339689397293167e-01
2.401283504936269769e-02 1.187039181566598017e-01 7.572444499517223537e-01
2.212636414484621741e-02 1.374868167238452732e-01 5.410152106368717462e-01
2.151922849784162345e-02 1.120294317522484012e-01 8.338976424913202568e-01
2.367506014235225970e-02 1.329437889663601657e-01 6.018923608766100219e-01
2.259130471371590190e-02 1.025073863150365722e-01 4.805107419438853222e-01
2.047526831027737457e-02 1.204390702403953656e-01 6.991210518046726552e-01
2.050939317367824269e-02 1.118388456076036402e-01 6.517331873584010227e-01
2.257457316308737055e-02 1.315235292269823220e-01 8.731871158616648643e-01
2.361167267751826740e-02 1.023193412209656011e-01 7.711837932114197214e-01
2.137849875843840161e-02 1.215512665581402058e-01 5.375944542644626178e-01
2.191183716967607872e-02 1.049400432722690513e-01 8.163581281880242235e-01
2.390053535791027486e-02 1.253394614235747162e-01 6.131437597805390327e-01
2.294359717718515157e-02 1.153887222477953250e-01 4.666092687595690958e-01
2.092548635018580058e-02 1.356750019427598042e-01 7.184608491645665396e-01
2.144225413019565721e-02 1.057349371388940501e-01 5.559205800455815361e-01
2.331925080905121808e-02 1.238294377675407260e-01 8.032945492253352748e-01
2.403745089876957799e-02 1.119140964913567238e-01 8.988222005632677813e-01
2.202614237351119969e-02 1.341634225676966718e-01 6.954361665563281170e-01
2.157869911950957911e-02 1.193682853944401240e-01 7.302786940928622794e-01
2.371105907297717946e-02 1.373417838105503719e-01 5.162346463289930742e-01
2.270877093001968938e-02 1.091429197137274015e-01 6.358525154850257488e-01
2.067822490894892853e-02 1.287051260231145688e-01 8.408655074438320387e-01
2.051297944530933171e-02 1.102216442172049282e-01 7.788214449247022886e-01
2.258205254883108304e-02 1.291626025091361929e-01 5.644841712593161587e-01
2.347175856176429362e-02 1.187925977551424067e-01 6.721286745459708056e-01
2.131214850265568048e-02 1.380793571124918906e-01 8.893963043142627534e-01
2.211939991512826276e-02 1.142867207259912893e-01 4.787655093854545907e-01
2.415739995114323663e-02 1.339245860397759169e-01 7.132801393729714112e-01
2.296763430613222787e-02 1.042446147588562411e-01 8.223309924540825877e-01
2.103394233790225817e-02 1.237880472794850861e-01 6.065686179892560981e-01
2.081808084254871752e-02 1.177994624308452004e-01 8.458255186192875641e-01
2.280609210057071845e-02 1.371198881205880904e-01 6.179540519019873779e-01
2.365707691782261216e-02 1.052926910249724068e-01 5.088614182825301757e-01
2.159676719880699799e-02 1.254619613966744818e-01 7.477639454231936877e-01
2.128988104382896832e-02 1.020417816682275824e-01 5.879600225433750937e-01
2.323450736185527638e-02 1.196548589508638488e-01 8.150933228074271897e-01
2.235938757961009049e-02 1.119676759489057621e-01 6.621429960476513665e-01
2.043641630588865707e-02 1.294528324265876718e-01 4.783422076594993078e-01
2.041377682855616965e-02 1.143215103796286769e-01 8.594287883155677932e-01
2.232272859659479441e-02 1.323099656526330326e-01 6.196458305937410094e-01
2.311780237450336561e-02 1.015643086222268038e-01 5.291793015503143405e-01
2.116568604173945864e-02 1.257282993299604912e-01 7.604809242947666581e-01
2.160306227146101959e-02 1.055950665842692870e-01 5.898923899117343161e-01
2.369341631992512645e-02 1.258775496633041113e-01 8.133212754941444578e-01
2.271824536737273095e-02 1.163808439008738871e-01 6.941792806836722951e-01
2.099158962138008427e-02 1.367062386972401344e-01 4.766726032528617596e-01
2.091426943480639844e-02 1.040754260694402855e-01 7.863410767605565344e-01
2.313893370150744630e-02 1.265589167179106966e-01 5.589555630318899793e-01
2.402554873330845636e-02 1.141244557787063629e-01 6.750892454509525020e-01
2.181604683177007856e-02 1.331782384543817588e-01 8.906280254894199944e-01
2.149503844380748832e-02 1.179480453267233303e-01 5.271934070549078033e-01
2.359495965110894322e-02 1.378440442714757297e-01 7.395172882876538401e-01
2.243843345853699031e-02 1.109365554240402396e-01 8.423062086359375256e-01
2.040802464589848778e-02 1.287939989044893929e-01 6.295816334961152894e-01
2.041093451717965190e-02 1.089812114409788868e-01 5.579516411966874978e-01
2.255422703786461383e-02 1.287640876796519729e-01 7.957918372924970285e-01
2.353457154171180454e-02 1.184889226420995645e-01 8.923902465543205320e-01
2.171461438171300162e-02 1.370728401852645273e-01 6.719022994596371978e-01
2.215508993925548870e-02 1.136009242693074850e-01 7.413335917081920190e-01
2.407919780136218851e-02 1.336496511972034840e-01 5.250562352789723830e-01
2.307691533102246631e-02 1.021767672988199704e-01 6.267470720173617948e-01
2.111349410195750148e-02 1.226789026985637965e-01 8.493010127465530079e-01
2.066570566349140020e-02 1.151743168953648783e-01 6.373131678016262791e-01
2.282295418239941448e-02 1.354999630791612342e-01 8.510565521522749366e-01
2.401832101857873797e-02 1.059212652123806414e-01 7.725392470200109774e-01
2.185197431259991094e-02 1.246628945674656402e-01 5.248398963180802568e-01
2.144750761501363137e-02 1.017201892111508632e-01 8.127548143164931016e-01
2.319991642422447597e-02 1.208161549624275632e-01 5.755126583408426422e-01
2.251566434571061759e-02 1.094317231315419664e-01 4.739036277580671586e-01
2.044737983319189559e-02 1.302503575067573971e-01 6.840562942065707697e-01
2.038388995361431477e-02 1.025398524301716074e-01 6.560026627196389182e-01
2.265678352936052048e-02 1.220305024477896794e-01 8.969457271901678519e-01
2.344524907481614767e-02 1.109963614836892015e-01 7.767558610655552753e-01
2.131582671560890846e-02 1.318096068293932444e-01 5.537524878596258304e-01
2.179969481743670653e-02 1.151146565437631275e-01 8.253151662334562433e-01
2.407388589125560030e-02 1.372346578947231110e-01 6.002192158641085351e-01
2.278884056375619221e-02 1.055444749916567698e-01 4.848688536851756270e-01
2.096301681120927782e-02 1.256312926512032913e-01 7.057409142012538439e-01
2.117790690466527653e-02 1.150072014296492084e-01 5.073195220364690172e-01
2.329014948001954799e-02 1.344671280370703104e-01 7.552456949093948602e-01
2.413010604898516154e-02 1.036257920995813375e-01 8.563365442589732091e-01
2.218684489602616022e-02 1.239587171387440123e-01 6.141652040170034743e-01
2.173652975314273317e-02 1.096602411288402357e-01 6.661061387040257964e-01
2.366940105453317622e-02 1.287983589194280076e-01 4.740552603062538894e-01
2.269679688085864469e-02 1.205690899291866486e-01 5.604433256299247157e-01
2.057323406071475541e-02 1.381132505597547910e-01 7.880268912750134636e-01
2.045615329151213857e-02 1.175249187031892906e-01 7.291710146513339375e-01
2.248717267897172231e-02 1.384435483491315566e-01 5.273560817027509451e-01
2.337675282579544309e-02 1.081052476832920078e-01 6.214347762177734324e-01
2.141739709236210529e-02 1.282763318081276138e-01 8.516124881728910356e-01
2.208463646456244184e-02 1.017106190411104505e-01 4.825879184927098775e-01
2.409538961839119767e-02 1.232382613794962001e-01 7.016261752614523228e-01
2.307199933066522018e-02 1.138731100938508850e-01 7.997425995361270301e-01
2.100356533318331262e-02 1.336194831545035322e-01 5.691627056947436980e-01
2.094882048961629883e-02 1.056113922589337201e-01 8.764473213665189277e-01
2.291823334453999342e-02 1.256044522089470039e-01 6.404710924481835654e-01
2.377825490378990270e-02 1.147834877497821982e-01 5.665880956355274778e-01
2.186818725568138305e-02 1.340671908081526587e-01 7.869828667752530871e-01
2.150645265311926235e-02 1.094630862613983208e-01 6.207020203350149812e-01
2.360777768805350646e-02 1.305462834988133369e-01 8.377714894234049581e-01
2.252536408652214620e-02 1.014506384330020328e-01 7.090378968972383955e-01
2.052168071064510574e-02 1.209401220239136876e-01 4.760952885600423512e-01
2.046642424382207059e-02 1.066702017519666063e-01 7.577474374575224880e-01
2.233468619731470220e-02 1.266789330019164328e-01 5.294835733186884497e-01
2.322143333998917536e-02 1.167139536104581654e-01 6.292824524168426636e-01
2.129401275608087951e-02 1.360146252347380902e-01 8.588569279300353188e-01
2.204242639286200373e-02 1.095260634910252412e-01 5.759158066330548609e-01
2.403899501441878611e-02 1.303147714104197774e-01 7.973417196266444629e-01
2.303566187066949031e-02 1.033053622509387814e-01 8.963627092625533477e-01
2.079851246454938324e-02 1.211608099941976907e-01 7.220562976068199967e-01
2.117237370883771203e-02 1.191481696660538075e-01 8.088758373943736313e-01
2.321793668493160601e-02 1.375877657814986721e-01 5.794672613129383532e-01
2.407510634861212417e-02 1.089538695440573218e-01 4.914042697032997009e-01
2.213981853096366748e-02 1.295785924464811778e-01 7.092988509164120936e-01
2.170649235937231400e-02 1.062777019543801188e-01 6.538535747738999371e-01
2.368025509000944162e-02 1.247228097694665638e-01 8.979645913035776417e-01
2.251118091559539333e-02 1.141971615663628092e-01 7.757462758119348933e-01
2.045434878737747292e-02 1.330971841873564987e-01 5.385515336247055362e-01
2.084600537835838013e-02 1.149481432162018368e-01 5.860082167432159039e-01
2.289034351725367095e-02 1.343523661589557383e-01 8.057219662099637247e-01
2.377318089276609855e-02 1.026784130093603420e-01 6.767345562285154159e-01
2.195173810832826145e-02 1.226291114893655609e-01 4.746262255742875746e-01
2.226448555507571508e-02 1.072008800709668003e-01 8.325168009127650315e-01
2.415223926988725733e-02 1.290756035351614539e-01 6.263095877132849321e-01
2.327226594603129181e-02 1.188682535819634012e-01 5.036818707722621191e-01
2.135996308360485138e-02 1.371864940463915217e-01 7.383982977951655258e-01
2.103840518318606662e-02 1.011391846471018374e-01 4.674446269328211834e-01
2.304259984790590562e-02 1.190562881822514463e-01 7.054827372384966377e-01
2.399915457619149553e-02 1.107491947647357283e-01 8.172915846919491800e-01
2.189272698318333113e-02 1.294763682519480819e-01 6.025497670423043406e-01
2.119744501428447864e-02 1.162636775420766433e-01 7.799600485582546261e-01
2.338513042508867656e-02 1.351194354326458458e-01 5.599275256100136877e-01
2.247755058315571014e-02 1.038740759830212856e-01 6.674883743121060586e-01
2.045338903080078097e-02 1.248317970508560359e-01 8.886296924522014695e-01
2.079442762297217112e-02 1.183628489220985985e-01 4.653698950187319938e-01
2.237612173588673231e-02 1.378817413839650563e-01 6.898489304192221283e-01
2.362639419030520757e-02 1.093596819496349959e-01 8.114220595904836353e-01
2.157305197663425891e-02 1.287315508527879238e-01 5.866015148816863256e-01
2.198853477684504024e-02 1.011707903849984186e-01 7.256731494601592614e-01
2.381781530856737911e-02 1.212791078904606884e-01 5.183220984392190589e-01
2.302907856135866238e-02 1.117623951408200367e-01 6.236031932004010292e-01
2.104955944205573470e-02 1.319033051805207357e-01 8.445909033614920070e-01
2.111644835711374776e-02 1.084649101230877599e-01 6.300946694665263692e-01
2.311517588460929723e-02 1.295011308139113193e-01 8.559095761668136237e-01
2.409360929056129225e-02 1.194659062362613683e-01 7.027392635264704257e-01
2.212935333076495453e-02 1.374112060699609894e-01 4.911445159374741021e-01
2.171783833510083569e-02 1.139925768070329248e-01 8.718861378321760558e-01
2.361486899151087407e-02 1.343004901403219986e-01 6.518812191104550458e-01
2.283840099129299389e-02 1.055070143754202883e-01 5.466531066617650314e-01
2.077044406324894329e-02 1.246932691045592456e-01 7.574630053786761685e-01
2.078310603981188207e-02 1.051657853948633620e-01 8.486421614635693000e-01
2.261826600399878193e-02 1.261746351358654095e-01 5.999061916948144058e-01
2.368720711642073942e-02 1.139056124686683297e-01 4.977227479245475150e-01
2.162326381204825870e-02 1.350598632154086931e-01 7.246724364911928395e-01
2.217380893609690803e-02 1.158057433482311688e-01 6.873395965304768263e-01
2.393990460028636025e-02 1.393169945947610455e-01 9.013720583597705227e-01
2.312838094818430237e-02 1.083740612465499270e-01 7.912989545068102037e-01
2.104703396444451355e-02 1.273719635897139768e-01 5.746139371634904069e-01
2.086415255264984989e-02 1.095596250436515623e-01 7.162329102612002840e-01
2.291283470624153398e-02 1.327294315659119928e-01 4.779384699904537515e-01
2.396829145285668192e-02 1.017755280046829247e-01 5.838043112350748132e-01
2.198134526215985568e-02 1.219466257744655224e-01 8.002006100249935416e-01
2.148131283989557910e-02 1.061611588594256889e-01 5.145814772868915199e-01
2.339996526857274564e-02 1.268170389516815599e-01 7.589686254322913772e-01
2.213337527324113485e-02 1.159699530936369183e-01 8.914466280007259380e-01
2.052791671938795914e-02 1.378611981776105277e-01 6.275177591951398570e-01
2.048375254571165038e-02 1.045409739060068899e-01 5.260406149434135870e-01
2.232775917817308303e-02 1.247652299009818777e-01 7.793155171639183365e-01
2.312281482310758404e-02 1.134819821874829271e-01 8.896669020361178681e-01
2.112570135610545782e-02 1.339505594473826555e-01 6.453483943792769351e-01
2.175216174248913864e-02 1.189692732135844006e-01 6.824551196129160502e-01
2.405625447441380599e-02 1.377669533342726349e-01 4.868614982785204326e-01
2.277747926969499181e-02 1.085237020422870485e-01 5.780437713777514253e-01
2.080954842728519050e-02 1.285840532229388933e-01 7.917395047421647014e-01
2.093007675223260144e-02 1.131751046104401692e-01 6.740463672241510107e-01
2.305113852919909653e-02 1.324215804340867775e-01 9.018930258733823813e-01
2.408452767710383274e-02 1.030210854656285202e-01 7.847952584098841777e-01
2.188897800424283516e-02 1.200051936974591976e-01 5.353076481433343137e-01
2.155652695645373512e-02 1.073715366236554780e-01 8.450282850625407960e-01
2.351378198743529074e-02 1.259330622824156032e-01 5.949227424759848670e-01
2.240421668372681932e-02 1.197607833654135978e-01 5.256338788955492447e-01
2.042087593064928139e-02 1.376012341093929281e-01 7.345009856409259186e-01
2.076670014074771115e-02 1.147884348839015994e-01 8.871829050145427775e-01
2.273691867398761751e-02 1.331457192598581585e-01 6.643647130311040039e-01
2.372238435990505628e-02 1.058111524676004778e-01 5.808601421589918434e-01
2.180673081787780007e-02 1.255623516979320065e-01 7.887075956565682278e-01
2.218336000208126144e-02 1.027712335561036666e-01 6.399377359963375200e-01
2.414153933233271349e-02 1.200742582271993597e-01 8.447941680300058431e-01
2.305446591740063778e-02 1.098480984865292803e-01 7.306941218640146118e-01
2.107346167770383569e-02 1.296163656736742109e-01 5.261897689320734761e-01
2.088655553898208575e-02 1.082872256595535237e-01 7.749399729289296879e-01
2.286188135666957638e-02 1.275409320985420036e-01 5.382523982972191590e-01
2.404652444989624840e-02 1.180125437089272894e-01 6.528240521584406375e-01
2.209205543064714575e-02 1.390647693861371270e-01 8.854172108695754773e-01
2.138432079843882380e-02 1.121235154188767597e-01 4.728587130097572366e-01
2.337321976132302262e-02 1.316825783649533121e-01 6.909174026035955762e-01
2.266153462586981138e-02 1.022344777051155673e-01 8.358676426486016942e-01
2.038630915247386169e-02 1.218635596595303711e-01 5.847261531621551489e-01
2.047982437328836960e-02 1.154039067732521295e-01 7.706983429990745815e-01
2.246011112870854171e-02 1.348537898717794836e-01 5.429450374371670440e-01
2.342074963342608007e-02 1.048005567771809615e-01 6.508210632258667472e-01
2.137166514148160223e-02 1.248840974931698100e-01 8.850405442033466574e-01
2.178885907882949571e-02 1.106834271195556024e-01 5.220540212615063513e-01
2.375726050015829205e-02 1.300539535989651552e-01 7.271725384547275128e-01
2.289921539863378278e-02 1.186678729588343667e-01 8.366824287018642670e-01
2.108282546137029562e-02 1.384586067963811118e-01 6.012312566888847742e-01
2.125705286977613503e-02 1.023652683823560450e-01 8.629897035959586127e-01
2.328691786699724209e-02 1.211352938170658367e-01 6.334376690156741097e-01
2.403447883572062960e-02 1.130913960795037615e-01 5.213425022211010118e-01
2.217970989932550527e-02 1.336919570604668817e-01 7.486304593674050212e-01
2.159290270171461759e-02 1.184117330271636792e-01 5.774730561476864032e-01
2.359451801484416938e-02 1.378427689991952865e-01 7.988331560684750476e-01
2.255678880752200535e-02 1.086331633596755580e-01 6.966049594571733783e-01
2.083233064216554603e-02 1.302202005414761221e-01 4.859827289046537713e-01
2.075117258867117259e-02 1.048958649717351976e-01 6.411811077416708082e-01
2.272605473552309976e-02 1.257687786894372550e-01 8.607093758369923631e-01
2.372634314807771025e-02 1.153416849575897296e-01 7.535803342026802243e-01
2.167244634914658810e-02 1.382305272179466804e-01 5.150763001841449640e-01
2.210795309333351416e-02 1.126608038729487588e-01 7.970919720118005980e-01
2.403549333562989346e-02 1.323938288226262361e-01 5.803754217933387860e-01
2.304704378914661927e-02 1.025105033300941632e-01 4.784778871966687830e-01
2.126566567458716694e-02 1.198712149316190079e-01 6.890386253810786288e-01
2.098317924293905540e-02 1.177052022596838388e-01 5.517249735760784146e-01
2.283517345327677403e-02 1.385052580916012466e-01 7.948047357012095748e-01
2.401778277073233006e-02 1.058700534783661579e-01 8.893272079248137896e-01
2.182926078100877118e-02 1.268426558757178857e-01 6.866600844857350117e-01
2.149920005487553770e-02 1.019273528979583870e-01 7.321787021260808270e-01
2.322963689677353533e-02 1.244943762045317981e-01 4.844389868840618951e-01
2.239288694812943681e-02 1.137172249330531681e-01 5.942104058779793530e-01
2.047194915779084606e-02 1.323385148866405292e-01 8.304770224081291508e-01
2.042520224900202380e-02 1.168817099655552888e-01 6.150489234320559717e-01
2.250257464636412630e-02 1.380591453437322036e-01 8.405483690193893409e-01
2.340486310723817812e-02 1.091000064228756505e-01 7.113794914662974200e-01
2.123993742670770776e-02 1.290945235301600436e-01 4.851174393299284571e-01
2.203518062309412287e-02 1.020784144657339854e-01 8.925114998108483189e-01
2.379922341009226699e-02 1.226027559273486361e-01 6.734415504644608585e-01
2.281948778189940574e-02 1.132717897035824817e-01 5.723417676001967269e-01
2.077461978683689189e-02 1.332080860658025612e-01 8.000079668646263853e-01
2.096962675118171568e-02 1.085791367141301644e-01 4.842941001809573098e-01
2.289440098768816961e-02 1.267166235110298578e-01 7.164995107583065348e-01
2.407256479401795671e-02 1.182792816654734819e-01 8.039883780661585266e-01
2.196066909986736301e-02 1.378268823890559380e-01 5.912846712334277610e-01
2.172179191805639203e-02 1.092347343844812385e-01 7.513429673311797785e-01
2.358571245300634597e-02 1.315467162687032898e-01 5.268536731123023564e-01
2.257890207217066320e-02 1.018499571600713083e-01 6.461310534032420616e-01
2.053861811902223458e-02 1.222991568669984791e-01 8.565919970500228686e-01
2.061036273692101392e-02 1.007330433641635964e-01 6.924244508382150221e-01
2.249230464144487060e-02 1.213501952850628424e-01 4.809600925468022203e-01
2.370620880890928622e-02 1.104722686135480025e-01 5.893398175496598057e-01
2.160985002837404606e-02 1.297549698594234469e-01 8.079382244209400987e-01
2.202503751563124335e-02 1.162289008587619188e-01 5.303264956064580593e-01
2.420953210677573644e-02 1.355528193339119725e-01 7.617717016329662583e-01
2.326513892493268718e-02 1.058305788724130808e-01 8.917614627393523064e-01
2.120510655280766904e-02 1.244693946769453996e-01 6.640609058847327661e-01
2.090217597625517593e-02 1.127728179291091620e-01 8.506839588900942939e-01
2.287119635775421503e-02 1.319358609642348468e-01 6.302509501019309957e-01
2.402145153434431454e-02 1.013970611117211568e-01 5.319103471889328194e-01
2.190445339955541734e-02 1.212287628142106888e-01 7.646593059245564428e-01
2.131446071460162128e-02 1.110314201533904033e-01 6.759737690041336400e-01
2.340954031845050159e-02 1.292016862619974338e-01 8.869357470511251007e-01
2.236987844760817898e-02 1.189065029894923603e-01 8.177845108127228535e-01
2.043945276105864003e-02 1.372808083727738993e-01 5.811269584355139850e-01
2.049434065630305335e-02 1.094404917790026410e-01 8.249293037203289103e-01
2.259850388310172264e-02 1.289786463539639161e-01 6.120357782379803879e-01
2.341641445888177978e-02 1.165302015588587647e-01 4.731234323349226001e-01
2.124871573505069181e-02 1.374505248533860746e-01 6.943576492384339049e-01
2.189688898566494180e-02 1.138281304304912395e-01 6.645434324872292464e-01
2.404797748337258664e-02 1.346749296844386157e-01 8.864779040057307880e-01
2.281016410273912359e-02 1.024402247913411279e-01 7.518820178906000518e-01
2.083866563683967749e-02 1.249580159430828813e-01 5.433141284336033827e-01
2.135231695544298827e-02 1.152349816200285981e-01 7.259541047088906573e-01
2.331702145486153413e-02 1.346491606479821301e-01 4.988883377628671734e-01
2.420263126202902570e-02 1.055570430123799197e-01 6.388373562713576259e-01
2.215076271069621808e-02 1.243683986042861955e-01 8.294585188523404540e-01
2.167648289527359870e-02 1.014318673908217311e-01 5.646710882992203029e-01
2.387381828349458002e-02 1.215320946951613246e-01 7.950845808670432557e-01
2.253429344294657563e-02 1.102584551847038408e-01 8.877362766157741447e-01
2.074895308452180676e-02 1.322552528939978933e-01 6.886709850996305393e-01
2.044997892496300262e-02 1.107694535113138423e-01 4.855815999391737137e-01
2.251473389325487143e-02 1.303280531204483172e-01 7.203215411113035316e-01
2.354938485276993759e-02 1.016163651779745797e-01 8.340955210204681336e-01
2.152295676446894929e-02 1.216518576759220011e-01 5.952491410946849637e-01
2.201072944826688166e-02 1.057681017158458858e-01 7.554137474655998608e-01
2.416621573042233850e-02 1.247820187489305649e-01 5.464898380569203074e-01
2.297809551949761206e-02 1.156744805249942804e-01 6.604338874581034968e-01
2.086480752699904420e-02 1.341129606604364866e-01 8.832052794070561763e-01
2.082683396009233148e-02 1.023072764326475037e-01 5.710811944868550150e-01
2.277467490416962975e-02 1.221899077627009306e-01 8.140795124498243496e-01
2.365308903704681567e-02 1.111995115724896815e-01 6.636645536297435255e-01
2.159973001055031858e-02 1.315793346284918064e-01 4.827849859091843943e-01
2.134245462765791898e-02 1.175610444881609179e-01 8.553021912161257179e-01
2.316710724167602223e-02 1.381684042646045274e-01 6.393516095693055901e-01
2.236459846742511887e-02 1.066316575253976467e-01 4.986815825357626131e-01
2.037866115037523587e-02 1.249767383168660789e-01 7.249022117582890612e-01
2.044431776277294555e-02 1.185491539235567215e-01 5.191698764227283824e-01
2.224762779337090962e-02 1.369520493794992300e-01 7.426567228341536264e-01
2.330514119275728727e-02 1.066969740480393225e-01 8.374502598922012320e-01
2.140417626900768117e-02 1.262271094202256083e-01 6.097821353155677970e-01
2.179324415690516575e-02 1.010564615834747687e-01 7.816886462292664817e-01
